AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION
2014;CAS-26177-P8Y4S6;2;1;20141028;10;4;20150218;6;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;6040804;1;1;PADRE/MADRE/TUTOR;6040804;15554;EL PEQUENO MOZART;6;61;6108;MACHALÍ;3;3;1;6
2014;CAS-26178-M4D4R3;2;1;20141028;10;4;20141029;0;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MENSUALIDADES Y/O COLEGIATURA;22140200;1;2;ESTUDIANTE;22140200;10335;ESCUELA SAN JORGE;13;131;13108;INDEPENDENCIA;3;3;2;13
2014;CAS-26179-P3B7J7;1;1;20141028;10;4;20141231;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;2722741;0;2;PADRE/MADRE/TUTOR;2722741;22327;COLEGIO GABRIELA MISTRAL;10;102;10208;QUELLÓN;3;3;2;10
2014;CAS-26180-C1J4J1;1;1;20141028;10;4;20141223;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);14224587;0;2;PADRE/MADRE/TUTOR;17879480;25556;COLEGIO SOCHIDES;13;132;13201;PUENTE ALTO;3;3;2;13
2014;CAS-26182-X1N7B5;2;1;20141028;10;4;20141121;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;17791036;0;2;ESTUDIANTE;22369039;12646;COLEGIO DE LA COSTA;1;11;1101;IQUIQUE;3;3;2;1
2014;CAS-26183-L6K6Q7;2;1;20141028;10;4;20141029;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;19955417;0;1;ESTUDIANTE;5861230;11936;COLEGIO JACQUES COUSTEAU;13;131;13119;MAIPÚ;3;3;5;13
2014;CAS-26184-W2P2J8;2;1;20141028;10;4;20141104;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;20208223;0;2;ESTUDIANTE;15848215;10596;ESC. BAS. PART.N¦49 STA. TERESA DE LOS ANDES;13;134;13401;SAN BERNARDO;3;3;2;13
2014;CAS-26185-T6X8M4;2;1;20141028;10;4;20141219;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);19289992;0;2;ESTUDIANTE;23671082;8938;COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN;13;131;13123;PROVIDENCIA;3;3;7;13
2014;CAS-26188-J7M9H4;2;1;20141028;10;4;20141203;5;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;21745343;0;2;ESTUDIANTE;21974549;14565;VERDOYHAM SCHOOL;5;57;5703;LLAILLAY;3;3;5;5
2014;CAS-26189-D5L2Q8;2;1;20141028;10;4;20141110;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);10017149;0;2;ESTUDIANTE;12469798;4268;ESCUELA PARTICULAR ADVENTISTA;8;83;8301;LOS ANGELES;3;3;2;8
2014;CAS-26190-W4Q7K6;2;1;20141028;10;4;20141029;0;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DEL CENTRO DE PADRES Y APODERADOS/AS;20219081;1;1;APODERADO/A;20219081;25926;COLEGIO POLIV. JERUSALEN DE LAMPA;13;133;13302;LAMPA;3;3;5;13
2014;CAS-26191-D5H4Q3;2;1;20141028;10;4;20141230;0;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;20219081;1;1;APODERADO/A;20219081;25926;COLEGIO POLIV. JERUSALEN DE LAMPA;13;133;13302;LAMPA;3;3;5;13
2014;CAS-26192-B6X2K7;2;1;20141028;10;4;20141110;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);7934178;0;2;ESTUDIANTE;13456503;1601;ESC SAGRADA FAMILIA DE NAZARET;5;51;5101;VALPARAÍSO;3;3;2;5
2014;CAS-26195-W6B6D4;2;1;20141029;10;4;20150120;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);21659341;0;2;ESTUDIANTE;2432549;9072;LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48;13;131;13118;MACUL;1;1;5;13
2014;CAS-26196-P0B9G3;2;1;20141029;10;4;20141029;0;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;7128468;0;1;ESTUDIANTE;2771083;10614;LICEO COMERCIAL GABRIELA MISTRAL;13;134;13401;SAN BERNARDO;3;3;5;13
2014;CAS-26197-L9T7Z0;2;1;20141029;10;4;20141103;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);20307476;1;1;APODERADO/A;20307476;10663;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;1;5;13
2014;CAS-26200-W9T8Y6;1;1;20141029;10;4;20141223;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);6143533;0;1; ;9313736;2456;ESCUELA OLEGARIO LAZO BAEZA;6;63;6301;SAN FERNANDO;1;1;2;6
2014;CAS-26202-X6S5L1;1;1;20141029;10;4;20150205;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);3405066;0;1; ;24405599;2461;ESCUELA VILLA CENTINELA;6;63;6301;SAN FERNANDO;1;1;2;6
2014;CAS-26203-Q6N8P3;1;1;20141029;10;4;20141202;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;16834601;0;2;APODERADO/A;13762094;5656;LICEO POLITECNICO PUEBLO NUEVO;9;91;9101;TEMUCO;3;3;7;9
2014;CAS-26207-M0D4P5;1;1;20141029;10;4;20141126;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;4254719;0;2;APODERADO/A;17514138;4635;COLEGIO LAGUNA REDONDA;8;81;8101;CONCEPCIÓN;3;3;2;8
2014;CAS-26208-W1D1N1;1;1;20141029;10;4;20141127;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;7902238;0;2;APODERADO/A;15518216;1795;COLEGIO SAN IGNACIO;5;51;5109;VIÑA DEL MAR;3;3;5;5
2014;CAS-26210-H6T2Y5;1;1;20141029;10;4;20150306;14;3;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);21175028;0;1;APODERADO/A;12506605;6766;COLEGIO TENIENTE HERNAN MERINO CORREA;14;141;14101;VALDIVIA;2;1;2;14
2014;CAS-26212-S7N2P7;1;1;20141029;10;4;20141119;15;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES;2936247;1;1;PADRE/MADRE/TUTOR;2936247; ;OTRO; ; ; ; ;99;9;7;15
2014;CAS-26215-L2C8V2;1;1;20141029;10;4;20141219;6;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;3694123;0;2; ;14211865;2126;COL. JOSE A. MANSO DE VELASCO Y S.;6;61;6101;RANCAGUA;1;1;2;6
2014;CAS-26219-C3L6V2;2;1;20141029;10;4;20141030;0;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MENSUALIDADES Y/O COLEGIATURA;12624613;1;2;PADRE/MADRE/TUTOR;12624613;25198;COLEGIO SANTA MARIA DE MAIPU;13;131;13119;MAIPÚ;3;3;2;13
2014;CAS-26220-G8X7Z0;1;1;20141029;10;4;20141231;10;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;22745599;0;2;PADRE/MADRE/TUTOR;19103529; ;OTRO; ; ; ; ;99;9;2;10
2014;CAS-26221-R2N0R3;2;1;20141029;10;4;20150114;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;19571180;0;2;ESTUDIANTE;16647124;25916;ESCUELA BAS. SAN SEBASTIAN DE COLINA;13;133;13301;COLINA;3;3;2;13
2014;CAS-26226-M0N4B0;1;1;20141029;10;4;20141124;3;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;9636788;0;2; ;2239103;429;LICEO CATOLICO ATACAMA;3;31;3101;COPIAPÓ;3;3;2;3
2014;CAS-26228-R5L8Z8;1;1;20141029;10;4;20150122;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;21757136;0;2;APODERADO/A;16639285;24625;COLEGIO SAN CRISTOBAL COLLEGE;13;131;13130;SAN MIGUEL;3;3;5;13
2014;CAS-26230-Q2T8K5;1;1;20141029;10;4;20141219;6;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS EN EL TRAYECTO ENTRE EL ESTABLECIMIENTO Y EL HOGAR;22775108;0;2;APODERADO/A;14925415;2126;COL. JOSE A. MANSO DE VELASCO Y S.;6;61;6101;RANCAGUA;1;1;2;6
2014;CAS-26233-D5T2Y7;1;1;20141029;10;4;20141120;15;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;15398718;0;2;APODERADO/A;9614735;7;L. POLI. ANTONIO VARAS DE LA BARRA;15;151;15101;ARICA;2;1;7;15
2014;CAS-26235-W5P4Z7;2;1;20141029;10;4;20141223;13;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;COBROS ADICIONALES Y/O EXIGENCIAS EN ESPECIES (MATERIALES DE ASEO DE USO GENERAL, DE OFICINA, DISFRAZ, VESTUARIO BAILE, RIFAS, OTRO);18572610;0;2;PADRE/MADRE/TUTOR;22140200;10335;ESCUELA SAN JORGE;13;131;13108;INDEPENDENCIA;3;3;2;13
2014;CAS-26238-M6J7C8;1;1;20141029;10;4;20141127;11;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);913486;0;2; ;116436;8368;ESCUELA PARTICULAR SAN JOSE OBRERO;11;111;11101;COYHAIQUE;3;3;2;11
2014;CAS-26240-B0W0H7;2;1;20141029;10;4;20150109;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;16357470;0;2;ESTUDIANTE;23213049;10359;ESCUELA PART. SANTA LUISA DE MARILLAC;13;131;13107;HUECHURABA;3;3;2;13
2014;CAS-26241-Z6R8C6;1;1;20141029;10;4;20141029;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;18695730;0;2;PADRE/MADRE/TUTOR;11269497;8652;COLEGIO SAN ANTONIO;13;131;13101;SANTIAGO;3;3;2;13
2014;CAS-26244-C1G0T3;1;1;20141029;10;4;20141112;3;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;14184122;1;2; ;14184122;13117;COLEGIO PARTICULAR   SAN LORENZO;3;31;3101;COPIAPÓ;4;4;2;3
2014;CAS-26245-G6Z3D5;2;1;20141029;10;4;20150109;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;16357470;0;2;ESTUDIANTE;12532054;10359;ESCUELA PART. SANTA LUISA DE MARILLAC;13;131;13107;HUECHURABA;3;3;2;13
2014;CAS-26248-N0V0D2;1;1;20141029;10;4;20150109;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;10706827;0;1;PADRE/MADRE/TUTOR;14961013;25831;ESCUELA BASICA PARTICULAR CONTEMPORA;13;131;13110;LA FLORIDA;3;3;2;13
2014;CAS-26249-J6X9Y7;2;1;20141029;10;4;20141119;8;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;8897987;1;1;PADRE/MADRE/TUTOR;8897987;4650;COLEGIO COLEGIO MARTÍN LUTHER;8;81;8108;SAN PEDRO DE LA PAZ;3;3;2;8
2014;CAS-26251-P7S8L2;1;1;20141029;10;4;20141212;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;13140742;0;2; ;12878474;11336;COLEGIO PARTICULAR NOBEL SCHOOL;7;74;7404;PARRAL;3;3;5;7
2014;CAS-26252-Q8G8L1;1;1;20141029;10;4;20150401;13;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;7146034;0;2;APODERADO/A;3340649;8724;COLEGIO SAINT JOSEPH C. THOMAS SCHOOL;13;131;13110;LA FLORIDA;3;3;5;13
2014;CAS-26253-F6S6Z2;1;1;20141029;10;4;20141030;3;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;22873371;1;2; ;22873371;13104;ESCUELA MANUEL ORELLA ECHANEZ;3;31;3102;CALDERA;2;1;2;3
2014;CAS-26254-H8D3Z4;1;1;20141029;10;4;20150112;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);8762056;0;2; ;223265;9283;ESCUELA BELLAVISTA;13;131;13110;LA FLORIDA;1;1;2;13
2014;CAS-26255-R0G3S1;1;1;20141029;10;4;20141117;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);12825471;0;1;PADRE/MADRE/TUTOR;18312438;14674;COLEGIO NUEVO MILENIO;5;58;5804;VILLA ALEMANA;3;3;5;5
2014;CAS-26260-X9S1J6;2;1;20141029;10;4;20141212;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;4488409;0;2;ESTUDIANTE;18796213;16730;ESCUELA ADMINISTRACION Y COMERCIO HUMANISTA C;7;73;7301;CURICÓ;3;3;5;7
2014;CAS-26261-P2Q6W1;2;1;20141029;10;4;20141030;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;6463672;1;1;APODERADO/A;6463672;9125;ESCUELA BASICA;13;131;13118;MACUL;1;1;2;13
2014;CAS-26264-M4W1T0;1;1;20141029;10;4;20141029;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;9721046;1;2; ;9721046;1292;COLEGIO ALONSO DE ERCILLA;5;57;5701;SAN FELIPE;3;3;5;5
2014;CAS-26265-C0V7H1;1;1;20141029;10;4;20141229;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;1678323;0;1;PADRE/MADRE/TUTOR;23157162;10021;ESCUELA PARTICULAR VICTOR HUGO;13;131;13126;QUINTA NORMAL;3;3;2;13
2014;CAS-26267-Y8R9W9;1;1;20141029;10;4;20141121;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);590271;0;2;APODERADO/A;16818606;11707;COLEGIO PARTICULAR NIÑO JESÚS;8;81;8106;LOTA;3;3;2;8
2014;CAS-26268-L1L1H0;1;1;20141029;10;4;20141215;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;10633813;0;2; ;16372019;3201;ESCUELA PARTICULAR SANTA ROSA;7;71;7102;CONSTITUCIÓN;3;3;2;7
2014;CAS-26269-S4S4T2;2;1;20141029;10;4;20141030;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;10542284;0;2;ESTUDIANTE;4519685;10744;ESCUELA BAS. COLEGIO EMELINA URRUTIA;13;136;13602;EL MONTE;3;3;2;13
2014;CAS-26270-X7D1L8;1;1;20141029;10;4;20141118;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;3935443;0;2;PADRE/MADRE/TUTOR;4603768;10207;ESCUELA REBECA MATTE BELLO;13;131;13128;RENCA;1;1;2;13
2014;CAS-26272-K7Y2D3;1;1;20141029;10;4;20141215;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;1889841;1;2; ;1889841;3294;COLEGIO PARTICULAR MANUEL BULNES;7;74;7401;LINARES;3;3;2;7
2014;CAS-26273-C7R0X7;1;1;20141029;10;4;20141121;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;17903213;0;2;APODERADO/A;8152539;14504;COLEGIO CRISTIANO CON-CON;5;51;5103;CONCÓN;3;3;2;5
2014;CAS-26274-W2W3S0;1;1;20141029;10;4;20150109;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;20175519;0;2;PADRE/MADRE/TUTOR;6028984;11979;COLEGIO MIGUEL ANGEL;13;131;13112;LA PINTANA;3;3;2;13
2014;CAS-26276-N9F8M1;1;1;20141029;10;4;20141117;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;16725915;1;2;DOCENTE;16725915;12111;COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA;13;134;13401;SAN BERNARDO;3;3;7;13
2014;CAS-26277-D8R8H1;2;1;20141029;10;4;20150130;7;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;14641234;0;2;ESTUDIANTE;18318842;16600;COLEGIO ALTA CUMBRE;7;73;7301;CURICÓ;3;3;2;7
2014;CAS-26278-X4Y3M8;1;1;20141029;10;4;20141125;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;18903350;1;2;DOCENTE;18903350;12111;COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA;13;134;13401;SAN BERNARDO;3;3;5;13
2014;CAS-26280-G8S3N3;2;1;20141029;10;4;20141118;0;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;20601065;0;2;APODERADO/A;13984829;26172;ESCUELA BAS. FALCON COLLEGE LITTLE;13;131;13126;QUINTA NORMAL;3;3;2;13
2014;CAS-26282-X7F6V4;2;1;20141029;10;4;20141205;0;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;4410786;0;2;ESTUDIANTE;13361944;26053;COLEGIO ATENAS;13;131;13110;LA FLORIDA;3;3;5;13
2014;CAS-26283-N4Z3B3;2;1;20141029;10;4;20141124;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;5685157;1;2;DOCENTE;5685157;3117;ESCUELA RURAL NUMPAY;7;71;7105;MAULE;2;1;2;7
2014;CAS-26284-P4Z9N3;2;1;20141029;10;4;20141125;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;19047982;1;2;PADRE/MADRE/TUTOR;19047982;24977;COLEGIO MAYOR TOBALABA;13;132;13201;PUENTE ALTO;4;4;2;13
2014;CAS-26285-F1W6G1;2;1;20141029;10;4;20141030;0;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;19503840;1;2;PADRE/MADRE/TUTOR;19503840;31378;ESCUELA BÁSICA PALMARES ORIENTE;13;131;13125;QUILICURA;3;3;2;13
2014;CAS-26287-T3B5S1;1;1;20141029;10;4;20141204;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;18768654;0;2;APODERADO/A;2820002;16446;COLEGIO JUAN PIAMARTA;7;71;7101;TALCA;3;3;2;7
2014;CAS-26288-B5S1L9;2;1;20141029;10;4;20150702;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;14329484;1;2;DOCENTE;14329484;26417;ESCUELA DE PARVULOS N°160 MANITOS TRAVIESAS;13;136;13605;PEÑAFLOR;4;4;1;13
2014;CAS-26289-J1T2K4;1;1;20141029;10;4;20141117;0;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;16485371;0;2;APODERADO/A;18982736;25452;COLEGIO TREBULCO;13;136;13601;TALAGANTE;4;4;2;13
2014;CAS-26290-W0T7C3;2;1;20141029;10;4;20141030;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);8563666;1;2;PADRE/MADRE/TUTOR;8563666;26381;COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO;13;132;13201;PUENTE ALTO;3;3;2;13
2014;CAS-26292-G1P7G3;2;1;20141029;10;4;20141201;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;1312569;0;2;ESTUDIANTE;18769538;24908;COLEGIO PEDRO DE VALDIVIA LAS CONDES;13;131;13114;LAS CONDES;4;4;5;13
