AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2016;CAS-51274-D1N1S2;1;1;20160121;1;1;20160129;5;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;160500140; ; ;10298820;1;1;ASOCIACIÓN GREMIAL - COLEGIO DE PROFESORES;10298820;2;40042;COLEGIO CASTILLA Y ARAGON;5;51;5109;VIÑA DEL MAR;3;3;2;5; 
2016;CAS-51275-G5J1Y8;1;1;20160121;1;1;20160122;8;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO REALIZA PROCESO DE ADMISIÓN DISCRIMINATORIO A ESTUDIANTE O PÁRVULO; ; ; ;1565686;0;1;PADRE/MADRE/TUTOR;18225866;1;4994;ESCUELA ADELAIDA MIGUIELES SOTO;8;81;8102;CORONEL;2;1;2;8; 
2016;CAS-51276-Y9N8B9;1;1;20160121;1;1;20160913;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD PROFESIONAL Y/O TÉCNICA DEL PERSONAL DEL ESTABLECIMIENTO;161301320; ;161301320;16298557;1;2;DOCENTE;16298557;2;25643;ESCUELA BASICA N°1906 THE INTERNATIONAL PREPARATORY SCHOOL;13;131;13115;LO BARNECHEA;4;4;2;13; 
2016;CAS-51278-S4T1X4;1;1;20160121;1;1;20160311;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;1681236;0;2;APODERADO/A;24159296;1;10315;COLEGIO CRISTOBAL COLON;13;131;13104;CONCHALÍ;3;3;5;13; 
2016;CAS-51279-M2P9K0;1;1;20160121;1;1;20170602;13;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE LA SUBVENCIÓN ESCOLAR PREFERENCIAL (SEP);171300718; ; ;25846296;1;2;AUTORIDAD PÚBLICA;25846296;0;25882;COLEGIO NOBEL GABRIELA MISTRAL;13;134;13401;SAN BERNARDO;3;3;2;13; 
2016;CAS-51286-D9M2R6;1;1;20160121;1;1;20160224;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA; ; ; ;17947450;0;2;APODERADO/A;19205888;1;24494;COLEGIO CRECES;13;131;13114;LAS CONDES;4;4;5;13; 
2016;CAS-51290-F5K9N1;1;1;20160121;1;1;20160330;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;7446000;0;2;APODERADO/A;6412815;2;31290;COLEGIO SAN ANDRES MAIPU EL BOSQUE;13;131;13119;MAIPÚ;3;3;5;13; 
2016;CAS-51291-D8L9Q6;1;1;20160121;1;1;20160714;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;161301069; ;161301069;7568269;0;2;APODERADO/A;4578658;1;10748;ESCUELA EMILIA LASCAR;13;136;13605;PEÑAFLOR;2;1;2;13; 
2016;CAS-51294-F5K1V3;2;1;20160121;1;1;20160629;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;1110048;1;1;APODERADO/A;1110048;2;40014;COLEGIO ANTU-LEMU;5;58;5801;QUILPUÉ;3;3;2;5; 
2016;CAS-51295-P6Q8T9;1;1;20160121;1;1;20160308;8;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;160800545; ; ;7067828;1;2;DOCENTE;7067828;2;11710;JARDIN INFANTIL EMANUEL;8;81;8102;CORONEL;3;3;1;8; 
2016;CAS-51296-F7K0H7;2;1;20160121;1;1;20160202;13;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DEL CENTRO DE PADRES Y/O APODERADOS; ; ; ;19802468;1;2;PADRE/MADRE/TUTOR;19802468;2;24756;COLEGIO NAZARET DE LA FLORIDA;13;131;13110;LA FLORIDA;3;3;6;13; 
2016;CAS-51299-M7C4M6;2;1;20160121;1;1;20160121;13;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;COBROS ADICIONALES Y/O EXIGENCIAS EN ESPECIES (MATERIALES DE ASEO DE USO GENERAL, DE OFICINA, DISFRAZ, VESTUARIO BAILE, RIFAS, OTRO); ; ; ;364116;1;2;APODERADO/A;364116;2;26367;ESCUELA BASICA BOSTON COLLEGE DE SAN BERNARDO;13;134;13401;SAN BERNARDO;3;3;2;13; 
2016;CAS-51304-Z1J1P7;1;1;20160122;1;1;20161014;7;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;12205278;0;2;APODERADO/A;11156457;2;16747;COLEGIO RAUQUEN CAMPO;7;73;7301;CURICÓ;2;1;2;7; 
2016;CAS-51305-N6K4Z4;1;1;20160122;1;1;20160331;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;5206520;0;2;APODERADO/A;7874710;1;2843;ESCUELA EL PROGRESO;7;73;7304;MOLINA;2;1;2;7; 
2016;CAS-51306-N9K9M5;1;1;20160122;1;1;20160801;15;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;161500045; ;161500045;4670848;1;2;DOCENTE;4670848;2;12549;C.T. C.Y LENGUAJE HISPANO AMERICANO;15;151;15101;ARICA;3;3;4;15; 
2016;CAS-51307-X2P3R3;1;1;20160122;1;1;20161011;7;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;9094201;0;2;APODERADO/A;18454068;2;16716;LICEO ZAPALLAR;7;73;7301;CURICÓ;2;1;2;7;0
2016;CAS-51308-L2R4P0;2;1;20160122;1;1;20160122;13;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MENSUALIDADES Y/O COLEGIATURA; ; ; ;12908624;1;1;APODERADO/A;12908624;2;25387;COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA;13;131;13125;QUILICURA;3;3;7;13; 
2016;CAS-51310-W8T2V1;1;1;20160122;1;1;20160531;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;161301807; ; ;18454358;0;2;APODERADO/A;20023125;2;25733;ESCUELA PART. SANTA TERESA DE QUILICURA;13;131;13125;QUILICURA;3;3;2;13; 
2016;CAS-51312-V2K4L7;1;1;20160122;1;1;20160801;7;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;532583;0;2;APODERADO/A;18382156;2;16582;LICEO TECNOLOGICO MATAQUITO;7;73;7301;CURICÓ;3;3;7;7; 
2016;CAS-51314-F8H8Y4;1;1;20160122;1;1;20160324;8;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;10159319;0;2;APODERADO/A;3699106;1;17916;ESCUELA DAFNE ELVIRA ZAPATA ROZAS;8;84;8410;PEMUCO;2;1;2;8; 
2016;CAS-51315-H4F1D1;1;1;20160122;1;1;20160125;13;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO ASEGURA CONTINUIDAD EDUCATIVA DEL PÁRVULO Y/O ESTUDIANTE POR REDUCCIÓN DE CURSOS O FALTA DE CUPOS; ; ; ;6954364;0;2;APODERADO/A;6428078;1;25359;COLEGIO METODISTA DE SANTIAGO;13;131;13101;SANTIAGO;3;3;5;13; 
2016;CAS-51316-V5B9H0;2;1;20160122;1;1;20160727;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;14713517;0;1;ESTUDIANTE;10551723;2;1587;COLEGIO MARIA AUXILIADORA;5;51;5101;VALPARAÍSO;3;3;5;5; 
2016;CAS-51317-C3T4K1;1;1;20160122;1;1;20160310;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;21928297;0;2;APODERADO/A;22135625;1;9579;LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED;13;131;13129;SAN JOAQUÍN;5;5;7;13; 
2016;CAS-51319-B8X4F3;1;1;20160122;1;1;20160517;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;2426611;0;2;PADRE/MADRE/TUTOR;9517615;1;1354;LICEO POLIVALENTE FERNANDO SILVA CASTELLÓN;5;57;5702;CATEMU;2;1;5;5; 
2016;CAS-51321-W5Y6Y9;2;1;20160122;1;1;20160316;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;393954;0;2;APODERADO/A;10046090;1;25132;ESCUELA PART. MASTER SCHOOL DE LAMPA;13;133;13302;LAMPA;3;3;5;13;0
2016;CAS-51324-J0M2Z3;2;1;20160122;1;1;20160127;5;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO ENTRE PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO); ; ; ;15532825;1;2;DOCENTE;15532825;2;1456;ESCUELA ANA JESUS IBACACHE;5;55;5503;HIJUELAS;2;1;2;5; 
2016;CAS-51325-J0G2G6;1;1;20160122;1;1;20161025;8;3;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES;160800207; ;160800207;4042893;0;2;APODERADO/A;18743676;2;4952;ESCUELA BALDOMERO LILLO FIGUEROA;8;81;8106;LOTA;2;1;2;8; 
2016;CAS-51326-R4Q9B5;1;1;20160122;1;1;20161025;8;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);160800207; ;160800207;4042893;0;2;APODERADO/A;23416908;2;4952;ESCUELA BALDOMERO LILLO FIGUEROA;8;81;8106;LOTA;2;1;2;8;0
2016;CAS-51328-W1Q1F6;2;1;20160123;1;1;20160309;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;17661066;0;1;APODERADO/A;4262659;1;8877;COLEGIO DE LOS SAGRADOS CORAZONES;13;131;13132;VITACURA;4;4;5;13; 
2016;CAS-51330-N0V8L6;2;1;20160123;1;1;20160310;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;15719968;0;2;APODERADO/A;1978371;1;10481;LICEO INDUSTRIAL DOMINGO MATTE MESIAS;13;132;13201;PUENTE ALTO;3;3;7;13; 
2016;CAS-51331-C8S9K0;2;1;20160124;1;1;20160502;5;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);160500699; ; ;21525450;1;2;DIRECTOR(A);21525450;2;14742;ESCUELA DE LENGUAJE PALABRITAS;5;55;5501;QUILLOTA;3;3;4;5; 
2016;CAS-51332-X7G3R9;2;1;20160124;1;1;20160125;4;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;11170252;1;2;OTRO MIEMBRO DE LA COMUNIDAD;11170252;2;609;INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO;4;41;4102;COQUIMBO;2;1;7;4; 
2016;CAS-51336-G9F8B7;2;1;20160125;1;1;20160125;13;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MENSUALIDADES Y/O COLEGIATURA; ; ; ;4311726;1;2;APODERADO/A;4311726;2; ;OTRO;13;131;13124;PUDAHUEL;99;9;2;13; 
2016;CAS-51337-M7J3W1;1;1;20160125;1;1;20160427;8;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;160800296; ;160800296;6797333;0;2;APODERADO/A;9527070;2;17719;COLEGIO PARTICULAR CONTINENTAL;8;82;8205;CURANILAHUE;3;3;2;8; 
2016;CAS-51339-X8Y1L2;2;1;20160125;1;1;20160126;13;1;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE LA SUBVENCIÓN ESCOLAR PREFERENCIAL (SEP); ; ; ;16208882;1;2;APODERADO/A;22172531;2;26538;COLEGIO TERRAUSTRAL OESTE S.A;13;131;13119;MAIPÚ;3;3;5;13; 
2016;CAS-51340-Q0M8P5;1;1;20160125;1;1;20160324;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;12025568;0;2;APODERADO/A;17783292;2;9029;COLEGIO PARTICULAR INFANTES DE LA REINA;13;131;13113;LA REINA;3;3;1;13; 
2016;CAS-51342-Z0P1P4;2;1;20160125;1;1;20160127;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;7769267;1;1;DOCENTE;7769267;2;10506;COLEGIO SENDA DEL SABER;13;132;13201;PUENTE ALTO;3;3;5;13; 
2016;CAS-51343-C1P6S4;2;1;20160125;1;1;20160127;5;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD MORAL Y/O PSICOLÓGICA DEL PERSONAL DEL ESTABLECIMIENTO (PERSONAL INHABILITADO PARA TRABAJAR CON MENORES DE EDAD); ; ; ;9581700;1;2;APODERADO/A;9581700;2; ;OTRO;5;58;5801;QUILPUÉ;99;9;1;5; 
2016;CAS-51346-D3L3M5;2;1;20160125;1;1;20160615;2;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD PROFESIONAL Y/O TÉCNICA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;12923797;1;2;APODERADO/A;12923797;2;361;COL. THE ANTOFAGASTA BRITISH SCHOOL;2;21;2101;ANTOFAGASTA;4;4;2;2; 
2016;CAS-51352-Z1T9H0;1;1;20160125;1;1;20161207;6;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;15649772;0;2;TRIBUNALES;6233871;1;2615;ESCUELA JORGE ERRAZURIZ ECHEÑIQUE;6;63;6306;PALMILLA;2;1;2;6;0
2016;CAS-51353-F0W8S1;1;1;20160125;1;1;20160426;8;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS); ; ; ;19716371;0;2;APODERADO/A;15060199;2;4630;COLEGIO DEL SAGRADO CORAZON;8;81;8101;CONCEPCIÓN;3;3;5;8; 
2016;CAS-51355-Q7Z6V6;2;1;20160125;1;1;20160202;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA; ; ; ;3606112;0;1;ESTUDIANTE;20034404;2;24571;COLEGIO POLITECNICO MARIA GRISELDA VALL;13;131;13105;EL BOSQUE;3;3;7;13; 
2016;CAS-51357-S9S9X0;1;1;20160125;1;1;20160315;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;5383466;0;2;PADRE/MADRE/TUTOR;22550352;2;10496;ESCUELA INDUSTRIAL LAS NIEVES;13;132;13201;PUENTE ALTO;3;3;7;13; 
2016;CAS-51358-K6N9N7;1;1;20160125;1;1;20160413;0;1;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;EXIGENCIA DE ÚTILES DE UNA DETERMINADA MARCA Y/O PROVEEDOR; ; ; ;16956285;0;2;APODERADO/A;13232881;1;8984;COLEGIO TREWHELA´S ENGLISH SCHOOL;13;131;13123;PROVIDENCIA;4;4;1;13; 
2016;CAS-51359-B6R2X2;2;1;20160125;1;1;20160714;13;3;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;EXIGENCIA DE ÚTILES DE UNA DETERMINADA MARCA Y/O PROVEEDOR;161300811; ;161300811;1475229;0;2;APODERADO/A;15337463;2;25523;CARDENAL JUAN FRANCISCO FRESNO LARRAIN;13;132;13201;PUENTE ALTO;3;3;2;13; 
2016;CAS-51362-B5G3H0;2;1;20160125;1;1;20161107;13;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;161302151; ;161302151;14667907;0;1;APODERADO/A;1653303;1;11993;ESCUELA BASICA JUAN PABLO DUARTE;13;131;13123;PROVIDENCIA;1;1;2;13; 
2016;CAS-51364-L0Y7Z0;2;1;20160126;1;1;20160314;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;24701751;0;2;APODERADO/A;8391388;2;8617;LICEO POLIT. SARA BLINDER DARGOLTZ;13;131;13101;SANTIAGO;3;3;7;13; 
2016;CAS-51365-T8C2J8;2;1;20160126;1;1;20160229;8;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS); ; ; ;22710155;1;2;PADRE/MADRE/TUTOR;22710155;2;17912;COLEGIO CREACIÓN CONCEPCIÓN;8;81;8101;CONCEPCIÓN;3;3;1;8; 
2016;CAS-51366-G9M4X4;1;1;20160126;1;1;20160314;8;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;1782020;0;1;APODERADO/A;9167870;2;3940;LICEO DE YUNGAY;8;84;8421;YUNGAY;2;1;5;8; 
2016;CAS-51368-J6R1T5;2;1;20160126;1;1;20160126;7;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;8334331;1;1;ESTUDIANTE;8334331;2; ;OTRO;7;71;7101;TALCA;99;9;3;7; 
2016;CAS-51369-D4Y1M4;2;1;20160126;1;1;20160128;7;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;8334331;1;1;ESTUDIANTE;8334331;2; ;OTRO;7;71;7101;TALCA;99;9;3;7; 
2016;CAS-51370-J8J8Y2;1;1;20160126;1;1;20160307;15;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;161500051; ; ;245980;1;2;ASISTENTE DE LA EDUCACIÓN;245980;2;30006;COLEGIO HISPANO;15;151;15101;ARICA;3;3;2;15; 
2016;CAS-51371-V8G0W0;1;1;20160126;1;1;20160905;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;161301938; ;161301938;18296579;0;2;APODERADO/A;178813;1;11776;COLEGIO THE MAYFLOWER SCHOOL;13;131;13114;LAS CONDES;4;4;5;13; 
2016;CAS-51373-K1Y9P4;2;1;20160126;1;1;20161125;5;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;160500498; ;160500498;2093844;1;1;ASISTENTE DE LA EDUCACIÓN;2093844;2;11241;JOSEPH LISTER SCHOOL;5;58;5802;LIMACHE;3;3;7;5; 
2016;CAS-51374-S9N9Q0;1;1;20160126;1;1;20160316;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;19084598;0;2;APODERADO/A;6222716;1;8485;LICEO INSTITUTO NACIONAL;13;131;13101;SANTIAGO;2;1;5;13; 
2016;CAS-51375-R4W6K1;1;1;20160126;1;1;20160714;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;161301635; ;161301635;8302132;0;2;PADRE/MADRE/TUTOR;17309816;1;26529;ESCUELA ESPECIAL ALTIOR;13;132;13201;PUENTE ALTO;3;3;4;13; 
2016;CAS-51376-P8P7M4;2;1;20160126;1;1;20160224;13;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES; ; ; ;3077476;0;2;APODERADO/A;1728836;2;26249;ESCUELA BASICA MIRAFLORES DE LAMPA;13;133;13302;LAMPA;3;3;2;13; 
2016;CAS-51378-S0Y0Z1;1;1;20160126;1;1;20160322;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;17803104;0;2;DOCENTE;350380;1;9877;ESCUELA GENERAL OHIGGINS;13;131;13119;MAIPÚ;1;1;2;13; 
2016;CAS-51381-S7J6X4;2;1;20160126;1;1;20160311;7;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;16960083;1;2;DOCENTE;16960083;2;16749;COLEGIO JUAN IGNACIO MOLINA DE LA FLORIDA;7;71;7101;TALCA;3;3;2;7; 
2016;CAS-51383-X9Z2S0;2;1;20160126;1;1;20160315;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR LA PARTICIPACIÓN DEL PÁRVULO Y/O ESTUDIANTE EN ACTIVIDADES CURRICULARES (EJ. CLASES, SALIDAS EDUCATIVAS, GIRAS DE ESTUDIO, OTROS); ; ; ;4053044;0;2;APODERADO/A;16587167;2;25143;COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA;13;131;13107;HUECHURABA;4;4;2;13; 
