AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION
2015;CAS-30865-R4Z2L5;1;1;20150106;1;1;20150703;13;3;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES;21324967;0;2;APODERADO/A;145175;0;26501;LICEO LA GRANJA;13;131;13111;LA GRANJA;2;1;2;13
2015;CAS-30866-H9G7J8;1;1;20150106;1;1;20150109;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;838922;0;2;PADRE/MADRE/TUTOR;14170273;0;11223;COLEGIO ITALIANO;5;58;5802;LIMACHE;3;3;2;5
2015;CAS-30868-D2Q9J3;1;1;20150106;1;1;20150216;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;10730118;0;2;APODERADO/A;15677947;0;10152;ESCUELA PARTICULAR ANDANTINO;13;131;13124;PUDAHUEL;3;3;2;13
2015;CAS-30869-M8T2H1;1;1;20150106;1;1;20150330;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;24711273;0;1;PADRE/MADRE/TUTOR;21040875;0;14671;COLEGIO TIERRA DEL FUEGO;5;55;5501;QUILLOTA;3;3;2;5
2015;CAS-30876-S4M3R2;1;1;20150107;1;1;20150108;9;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS);12411858;0;2;APODERADO/A;7669512;0;5568;LICEO TECNICO DE TEMUCO;9;91;9101;TEMUCO;2;1;5;9
2015;CAS-30878-R5J8Y6;1;1;20150107;1;1;20150107;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;8801269;1;2;APODERADO/A;8801269;0;31161;COLEGIO LOS PENSAMIENTOS;13;131;13111;LA GRANJA;3;3;2;13
2015;CAS-30879-H3B5D2;1;1;20150107;1;1;20150115;3;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;22561104;0;2; ;977024;0;13188;COLEGIO CERVANTINO;3;31;3101;COPIAPÓ;3;3;5;3
2015;CAS-30882-B7N9H3;1;1;20150107;1;1;20150127;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;9007338;0;2;PADRE/MADRE/TUTOR;13712136;0;1397;ESC.PART INDUSTRIAL E.BERTELSEN TEMPLE;5;55;5501;QUILLOTA;3;3;7;5
2015;CAS-30883-X3K4M7;1;1;20150107;1;1;20160308;8;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;4880090;1;1;DOCENTE;4880090;0; ;OTRO;8;82;8203;CAÑETE;99;9;2;8
2015;CAS-30886-Z7K0W8;1;1;20150107;1;1;20150225;2;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;19451951;0;2;PADRE/MADRE/TUTOR;19451951;0;335;COLEGIO EVANGELICO JOSE LANCASTER;2;21;2101;ANTOFAGASTA;3;3;2;2
2015;CAS-30887-Q6X5W3;1;1;20150107;1;1;20150216;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;15358057;0;2;APODERADO/A;9309746;0;9564;COLEGIO PARROQUIAL SAN MIGUEL;13;131;13130;SAN MIGUEL;3;3;2;13
2015;CAS-30889-V5C6D7;1;1;20150107;1;1;20150108;5;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;18781464;0;2;APODERADO/A;15918497;0;1807;ESCUELA JEFFERSON SCHOOL;5;58;5801;QUILPUÉ;3;3;2;5
2015;CAS-30890-S5V8F0;1;1;20150107;1;1;20150204;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;12334548;0;2;APODERADO/A;22314497;0;25999;COLEGIO ALICANTE DEL SOL;13;132;13201;PUENTE ALTO;3;3;2;13
2015;CAS-30891-M4R7M6;1;1;20150107;1;1;20150107;5;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;7115305;0;2;PADRE/MADRE/TUTOR;21888917;0;1413;COLEGIO QUILLOTA ENGLISH COLLEGE;5;55;5501;QUILLOTA;3;3;2;5
2015;CAS-30892-P2J7P5;1;1;20150107;1;1;20150107;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);15645484;1;2; ;15645484;0;12151;COLEGIO HISPANO AMERICANO;5;51;5109;VIÑA DEL MAR;3;3;5;5
2015;CAS-30893-Y6N5S5;1;1;20150107;1;1;20150107;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);9245846;1;2;PADRE/MADRE/TUTOR;9245846;0;14629;COLEGIO CASTELIANO;5;51;5109;VIÑA DEL MAR;3;3;2;5
2015;CAS-30902-F4F9R1;1;1;20150108;1;1;20150115;3;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;12077791;0;2; ;16637742;0;410;ESCUELA JOSE MANSO DE VELASCO;3;31;3101;COPIAPÓ;2;1;2;3
2015;CAS-30903-F3N8C1;1;1;20150108;1;1;20150108;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;24514444;0;2;PADRE/MADRE/TUTOR;1478153;0;14284;LICEO RENE DESCARTES;5;51;5109;VIÑA DEL MAR;3;3;5;5
2015;CAS-30904-P4D6T8;1;1;20150108;1;1;20150722;3;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;22311881;0;2; ;20227454;0;405;ESCUELA LOS ESTANDARTES;3;31;3101;COPIAPÓ;2;1;2;3
2015;CAS-30906-S2K9J6;1;1;20150108;1;1;20150127;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;18158344;1;2;APODERADO/A;18158344;0;2935;LICEO MARTA DONOSO ESPEJO;7;71;7101;TALCA;2;1;5;7
2015;CAS-30907-T3W8R3;1;1;20150108;1;1;20150325;12;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;1869398;1;2;APODERADO/A;1869398;0;11678;LICEO ADVENTISTA;12;121;12101;PUNTA ARENAS;3;3;1;12
2015;CAS-30909-Z3K7C0;1;1;20150108;1;1;20150109;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;24261938;0;2;PADRE/MADRE/TUTOR;15775947;0;8757;COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA;13;131;13101;SANTIAGO;4;4;5;13
2015;CAS-30910-L7V1Z9;1;1;20150108;1;1;20150108;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;3604888;0;2;PADRE/MADRE/TUTOR;22434385;0;1395;COLEGIO SAN PEDRO NOLASCO DE QUILLOTA;5;55;5501;QUILLOTA;3;3;2;5
2015;CAS-30911-M6W7G5;1;1;20150108;1;1;20150519;13;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;4726266;1;2;DOCENTE;4726266;0;16788;ESCUELA ESPECIAL N°197 MI  PEQUEÑO  MOZART;13;134;13402;BUIN;3;3;1;13
2015;CAS-30912-V4X6Q0;1;1;20150108;1;1;20150127;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);11765900;0;2;APODERADO/A;3057885;0;3013;COLEGIO JUAN IGNACIO MOLINA;7;71;7101;TALCA;3;3;2;7
2015;CAS-30913-P3F2H9;1;1;20150108;1;1;20150508;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);7280414;0;2;APODERADO/A;7839904;0;4629;ESCUELA PARTICULAR PEDRO DE ONA;8;81;8108;SAN PEDRO DE LA PAZ;3;3;2;8
2015;CAS-30915-X2L8P1;1;1;20150108;1;1;20151030;6;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;14086812;0;2;APODERADO/A;7302994;0;2103;LICEO INDUSTRIAL PRESIDENTE PEDRO AGUIRRE;6;61;6101;RANCAGUA;5;5;7;6
2015;CAS-30916-T7Z9T9;1;1;20150108;1;1;20150108;13;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;9533760;1;2;PADRE/MADRE/TUTOR;9533760;0;15745;COLEGIO VALLE DE COLCHAGUA;6;63;6301;SAN FERNANDO;3;3;2;6
2015;CAS-30917-F4P0Z7;1;1;20150108;1;1;20150324;15;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;21254232;0;2;APODERADO/A;15415633;0;4;LICEO OCTAVIO PALMA PEREZ;15;151;15101;ARICA;2;1;5;15
2015;CAS-30918-G0P7T6;1;1;20150108;1;1;20150408;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;15481355;0;2;PADRE/MADRE/TUTOR;18754027;0;1121;LICEO PULMAHUE DE LA LIGUA;5;54;5401;LA LIGUA;2;1;5;5
2015;CAS-30923-Z2K9V8;1;1;20150108;1;1;20150108;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;1612375;0;2;APODERADO/A;15926458;0;25112;ESCUELA PART. PEHUEN;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-30925-P4S8C5;1;1;20150108;1;1;20150121;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;3612879;0;2; ;13201248;0;1685;ESCUELA DR. OSCAR MARIN SOCIAS;5;51;5109;VIÑA DEL MAR;1;1;5;5
2015;CAS-30926-P6P4V4;1;1;20150108;1;1;20150204;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;4565639;0;2; ;15671863;0;14284;LICEO RENE DESCARTES;5;51;5109;VIÑA DEL MAR;3;3;5;5
2015;CAS-30927-V0T7X9;1;1;20150108;1;1;20150109;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;9784567;0;2; ;23037575;0;14697;LICEO BICENTENARIO CORDILLERA DE SAN FELIPE;5;57;5701;SAN FELIPE;2;1;2;5
2015;CAS-30928-K8N0V5;1;1;20150108;1;1;20150109;5;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;6709565;0;2; ;13237674;0;14397;COLEGIO CRISTIANO DE QUILLOTA;5;55;5501;QUILLOTA;3;3;2;5
2015;CAS-30932-X3K4X2;1;1;20150108;1;1;20150127;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;20896803;0;2;PADRE/MADRE/TUTOR;2613694;0;1397;ESC.PART INDUSTRIAL E.BERTELSEN TEMPLE;5;55;5501;QUILLOTA;3;3;7;5
2015;CAS-30936-D1C4X1;2;1;20150108;1;1;20150216;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;2713773;0;2;ESTUDIANTE;3060849;0;8677;ESCUELA BASICA TERESIANAS DE SAN JOSE;13;134;13401;SAN BERNARDO;3;3;2;13
2015;CAS-30943-M1D7N9;1;1;20150109;1;1;20150112;8;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;11957029;0;2;APODERADO/A;3808263;0;4667;COLEGIO SAN PATRICIO;8;81;8103;CHIGUAYANTE;3;3;5;8
2015;CAS-30944-Z5D2N1;2;1;20150109;1;1;20151021;13;3;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;COBROS ADICIONALES Y/O EXIGENCIAS EN ESPECIES (MATERIALES DE ASEO DE USO GENERAL, DE OFICINA, DISFRAZ, VESTUARIO BAILE, RIFAS, OTRO);8589540;1;2;APODERADO/A;8589540;0;9766;COLEGIO SANTA MARIA DE LOS ANGELES;13;131;13109;LA CISTERNA;3;3;2;13
2015;CAS-30947-S8X6P9;1;1;20150109;1;1;20150309;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;8965001;0;2; ;16784758;0;8821;LICEO MUNICIPALIZADO AMANDA LABARCA;13;131;13132;VITACURA;2;1;2;13
2015;CAS-30948-G9S4D4;1;1;20150109;1;1;20150109;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;14587940;0;2;APODERADO/A;8397430;0;3724;COLEGIO SAN VICENTE DE PAUL;8;84;8401;CHILLÁN;3;3;5;8
2015;CAS-30949-Q0G3G6;1;1;20150109;1;1;20150109;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;5211253;0;2;PADRE/MADRE/TUTOR;20682099;0;24864;COLEGIO SAN CRISTOBAL DE LAS CASAS;13;131;13110;LA FLORIDA;3;3;2;13
2015;CAS-30950-C3V4W5;2;1;20150109;1;1;20150305;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;2687908;0;2;ESTUDIANTE;15092966;0;25717;COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN;13;131;13122;PEÑALOLÉN;3;3;5;13
2015;CAS-30953-J5F3M5;1;1;20150109;1;1;20150930;8;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;4324853;0;2;APODERADO/A;24676726;0;4649;COLEGIO PARTICULAR EL ARRAYAN;8;81;8108;SAN PEDRO DE LA PAZ;3;3;5;8
2015;CAS-30954-Z3N9P8;1;1;20150109;1;1;20150109;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;7402426;0;2; ;16375125;0;1405;COLEGIO INGLES DE QUILLOTA;5;55;5501;QUILLOTA;3;3;5;5
2015;CAS-30957-G2N6W2;1;1;20150109;1;1;20150722;5;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;5678965;0;2;PADRE/MADRE/TUTOR;22506377;0;14671;COLEGIO TIERRA DEL FUEGO;5;55;5501;QUILLOTA;3;3;2;5
2015;CAS-30959-G2Q3L8;1;1;20150109;1;1;20150116;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;10372220;0;2;APODERADO/A;13207458;0;26416;COLEGIO PREMILITAR CAPITAN IGNACIO CARRERA PINTO;13;136;13605;PEÑAFLOR;3;3;2;13
2015;CAS-30960-Z9K8D0;1;1;20150109;1;1;20150109;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;22634797;0;2;APODERADO/A;13126256;0;25198;COLEGIO SANTA MARIA DE MAIPU;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-30961-L3R6B1;1;1;20150109;1;1;20150115;5;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS);7115305;0;2; ;21888917;0;1421;LICEO SAN ISIDRO;5;55;5504;LA CRUZ;3;3;2;5
2015;CAS-30962-K9H3B8;1;1;20150109;1;1;20150320;3;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;1188619;0;2; ;18552699;0;13133;ESCUELA MANUEL RODRIGUEZ;3;31;3101;COPIAPÓ;2;1;2;3
2015;CAS-30964-D3M4D5;2;1;20150109;1;1;20150113;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;4422134;0;2;APODERADO/A;8672516;0;464;ESCUELA BASICA GUALBERTO KONG FERNANDEZ;3;33;3301;VALLENAR;2;1;2;3
2015;CAS-30965-Q5H0Y7;1;1;20150109;1;1;20150109;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;10628989;0;2;PADRE/MADRE/TUTOR;4510031;0;10058;COLEGIO POLIVALENTE PRINCIPE DE GALES;13;131;13106;ESTACIÓN CENTRAL;3;3;2;13
2015;CAS-30967-H5T0V4;1;1;20150109;1;1;20150109;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);11763220;0;2;PADRE/MADRE/TUTOR;11763220;0;10450;ESCUELA CONSOLIDADA;13;132;13201;PUENTE ALTO;1;1;2;13
2015;CAS-30969-C5S8D3;1;1;20150109;1;1;20150320;3;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;1188619;0;2; ;9652168;0;13133;ESCUELA MANUEL RODRIGUEZ;3;31;3101;COPIAPÓ;2;1;1;3
2015;CAS-30970-Y4C7G3;1;1;20150109;1;1;20150826;3;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;18122569;0;2;APODERADO/A;6204609;0;399;LICEO JOSE ANTONIO CARVAJAL;3;31;3101;COPIAPÓ;2;1;7;3
2015;CAS-30971-G2V5G0;1;1;20150109;1;1;20150113;5;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;8642250;0;2; ;21921567;0;40086;JARDIN INFANTIL CARRUSEL;5;51;5101;VALPARAÍSO;3;3;1;5
2015;CAS-30974-J2C5T3;1;1;20150109;1;1;20150119;7;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;6783569;0;2;APODERADO/A;15141857;0;16548;MI JARDIN Y YO;7;71;7101;TALCA;3;3;1;7
2015;CAS-30979-Y0J0X6;1;1;20150109;1;1;20150320;3;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;1188619;0;2;APODERADO/A;1188619;0;13133;ESCUELA MANUEL RODRIGUEZ;3;31;3101;COPIAPÓ;2;1;2;3
2015;CAS-30983-K2C3S2;1;1;20150109;1;1;20150109;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);19305987;0;2;PADRE/MADRE/TUTOR; ;0;26436;COLEGIO TERRAUSTRAL DEL SOL;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-30984-S2C3Z5;1;1;20150109;1;1;20150109;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;13797880;0;2;PADRE/MADRE/TUTOR;6858129;0;25099;COLEGIO DE ADULTOS INSTITUTO ANDES;13;131;13101;SANTIAGO;4;4;5;13
2015;CAS-30987-L4W0L4;2;1;20150109;1;1;20150120;8;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;7523722;1;1;APODERADO/A;7523722;0;17687;COLEGIO TERESIANO LOS ANGELES;8;83;8301;LOS ANGELES;3;3;5;8
2015;CAS-30992-D1H8L5;1;1;20150109;1;1;20150114;0;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;7731608;1;2;DOCENTE;7731608;0; ;OTRO;13;134;13401;SAN BERNARDO;99;9;4;13
2015;CAS-30997-X7Y3N4;2;1;20150109;1;1;20150115;8;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DEL CENTRO DE PADRES Y/O APODERADOS;11445913;0;2;ESTUDIANTE;17186569;0;4724;ESCUELA BASICA LA DAMA BLANCA;8;81;8110;TALCAHUANO;2;1;2;8
2015;CAS-30998-R0V2Q9;2;1;20150109;1;1;20150112;8;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;11445913;0;2;ESTUDIANTE;17186569;0;4724;ESCUELA BASICA LA DAMA BLANCA;8;81;8110;TALCAHUANO;2;1;2;8
2015;CAS-31000-B2V2Z2;1;1;20150109;1;1;20150508;8;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;8642852;1;2;DOCENTE;8642852;0;18016;ESCUELA BASICA PUEBLO SECO;8;84;8418;SAN IGNACIO;2;1;2;8
2015;CAS-31001-X0L1W9;1;1;20150109;1;1;20150824;7;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;25846142;1;2;SEREMI DE EDUCACIÓN;25846142;0;3538;LICEO ANTONIO VARAS;7;72;7201;CAUQUENES;2;1;2;7
2015;CAS-31002-W2N6F4;2;1;20150109;1;1;20150122;8;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;19359071;1;2;APODERADO/A;19359071;0;17600;COLEGIO SAN GABRIEL ARCANGEL;8;83;8301;LOS ANGELES;3;3;6;8
2015;CAS-31003-F6Y0D4;1;1;20150109;1;1;20150130;7;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;25846142;1;2; ;25846142;0;3539;LICEO CLAUDINA URRUTIA DE LAVIN;7;72;7201;CAUQUENES;2;1;5;7
2015;CAS-31004-V1Q3S2;1;1;20150109;1;1;20150312;7;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;25846142;1;2; ;25846142;0;3541;ESCUELA ANIBAL PINTO;7;72;7201;CAUQUENES;2;1;2;7
