AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;AFEC_TIPO;RBD;RSIE;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2021;CAS-03299-J5S3T6;1;1;20211209;12;4;20221109;13;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS);221300723;231301024; ;19600798;1;1;OTRO TIPO DE CIUDADANO(A);19600798;1;OTRO TIPO DE CIUDADANO(A);31388; ;CENTRO TECNICO EDUCACIONAL SAN CAYETANO;13;132;13201;PUENTE ALTO;3;3;0;13; 
2021;CAS-03303-P3Q2K5;4;1;20211209;12;4;20211222;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ; ;0;0;AUTORIDAD PÚBLICA;5219585;2;ESTUDIANTE;25265;106502;COLEGIO ANTIL MAWIDA;13;131;13109;LA CISTERNA;3;3;2;13; 
2021;CAS-03308-B2B9C7;4;1;20211209;12;4;20220824;8;3;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO ASEGURA CONTINUIDAD EDUCATIVA DEL PÁRVULO Y/O ESTUDIANTE POR REDUCCIÓN DE CURSOS O FALTA DE CUPOS;220800321;220800521;220800521;26247924;1;0;AUTORIDAD PÚBLICA;26247924;0;AUTORIDAD PÚBLICA;4517; ;ESCUELA MUNICIPAL CANCHILLAS;8;83;8313;YUMBEL;2;1;0;8; 
2021;CAS-03310-K7B6M6;2;1;20211209;12;4;20220701;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);221300296;221300655;221300655;17642444;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);16300381;1;ESTUDIANTE;9216;103043;COLEGIO SUIZO DE SANTIAGO;13;131;13120;ÑUÑOA;4;4;5;13;0
2021;CAS-03311-G4F7M2;4;1;20211209;12;4;20220520;8;2;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO ASEGURA CONTINUIDAD EDUCATIVA DEL PÁRVULO Y/O ESTUDIANTE POR REDUCCIÓN DE CURSOS O FALTA DE CUPOS;220800322; ; ;26247924;0;0;AUTORIDAD PÚBLICA; ;0;SIN INFORMACIÓN;4514;101752;ESCUELA MUNICIPAL RERE;8;83;8313;YUMBEL;2;1;0;8; 
2021;CAS-03312-L8F5J0;2;1;20211209;12;4;20220725;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;221300296;221300655;221300655;17642444;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);16300381;1;ESTUDIANTE;9216;103043;COLEGIO SUIZO DE SANTIAGO;13;131;13120;ÑUÑOA;4;4;5;13; 
2021;CAS-03313-W4G8D8;4;1;20211209;12;4;20220120;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ; ;0;0;AUTORIDAD PÚBLICA;974254;1;ESTUDIANTE;7331; ;INSTITUTO COMERCIAL DE OSORNO;10;103;10301;OSORNO;2;1;7;10;0
2021;CAS-03315-L1R9P9;2;1;20211209;12;4;20211220;1;1;GESTIÓN TÉCNICO-PEDAGÓGICA;CLASES DE RELIGIÓN;IRREGULARIDADES EN LA APLICACIÓN DE LA ENCUESTA PARA ELEGIR LA OPCIÓN DE CLASES DE RELIGIÓN; ; ; ;7551805;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);7074450;1;ESTUDIANTE;40320; ;COLEGIO ACADEMIA TARAPACA ORELLA;1;11;1101;IQUIQUE;3;3;5;1; 
2021;CAS-03316-T6N5J6;2;1;20211209;12;4;20220725;8;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;220800093;220800194;220800194;22244565;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);26619968;1;ESTUDIANTE;41424;122478;SALA CUNA Y JARDÍN INFANTIL MANITOS MÁGICAS;8;81;8101;CONCEPCIÓN;4;4;1;8; 
2021;CAS-03323-W7H3R5;2;1;20211209;12;4;20211217;6;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD PROFESIONAL Y/O TÉCNICA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;7774971;1;1;ESTUDIANTE;7774971;2;ESTUDIANTE;40080; ;LICEO FERMIN DEL REAL CASTILLO;6;63;6302;CHÉPICA;2;1;7;6; 
2021;CAS-03324-K4S8C6;2;1;20211209;12;4;20211227;7;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PERSONAL DEL ESTABLECIMIENTO A PADRE, MADRE Y/O APODERADO; ; ; ;20520615;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);20520615;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);3128;101313;LICEO SAN IGNACIO;7;71;7104;EMPEDRADO;2;1;5;7; 
2021;CAS-03327-G9J2Y8;2;1;20211209;12;4;20220112;14;2;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL ACCESO A LA INFORMACIÓN Y/O PARTICIPACIÓN DE LOS PADRES Y/O APODERADOS EN EL PROCESO EDUCATIVO DE LOS PÁRVULOS Y/O ESTUDIANTES (REUNIONES, ACTIVIDADES, ENTRE OTRAS INSTANCIAS);221400006; ; ;10236779;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);10236779;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);31016;107296;COLEGIO ECOLOGICO SAN FELIPE;14;141;14101;VALDIVIA;3;3;0;14; 
2021;CAS-03331-X2V9X6;2;1;20211209;12;4;20211222;10;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN A CONSECUENCIA DEL PROCESO DE DESARROLLO INTEGRAL DEL PÁRVULO Y/O ESTUDIANTE; ; ; ;1597935;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);1597935;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);22330;106021;CENTRO EDUCACIONAL SAN AGUSTIN;10;102;10208;QUELLÓN;3;3;0;10; 
2021;CAS-03332-M0L9P1;2;1;20211209;12;4;20211223;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;8178106;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25299267;2;ESTUDIANTE;9324;103080;ESCUELA PARTICULAR MSR.DIEGO ROSALES;13;131;13110;LA FLORIDA;3;3;1;13; 
2021;CAS-03342-L8G2W1;4;1;20211210;12;4;20221003;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;221300560;221300767;221300767;1302893;0;1;ESTUDIANTE;26428373;1;ESTUDIANTE; ;111175;MI PEQUEÑO MUNDO;13;131;13105;EL BOSQUE;8;6;1;13; 
2021;CAS-03343-W8R6N1;1;1;20211210;12;4;20220520;5;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);220500004;220500046;220500046;5428316;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);5991498;2;ESTUDIANTE;14372; ;KING EDWARD´S SCHOOL 1;5;58;5801;QUILPUÉ;3;3;2;5;1
2021;CAS-03344-N2M1J9;1;1;20211210;12;4;20220412;14;3;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES;211400835; ;211400835;22767522;1;1;DOCENTE;22767522;2;DOCENTE;31011; ;CEIA SAN SEBASTIAN;14;142;14204;RÍO BUENO;3;3;0;14; 
2021;CAS-03345-Q1R3P2;2;1;20211210;12;4;20211229;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN A CONSECUENCIA DEL PROCESO DE DESARROLLO INTEGRAL DEL PÁRVULO Y/O ESTUDIANTE; ; ; ;23418901;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);10472306;1;ESTUDIANTE;10332;103516;ESCUELA PARTICULAR EL CARMEN;13;131;13104;CONCHALÍ;3;3;2;13; 
2021;CAS-03347-J5H4J1;4;1;20211210;12;4;20220120;10;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA APLICACIÓN DE LOS PROTOCOLOS DURANTE LA EMERGENCIA SANITARIA (PROTOCOLO DE LIMPIEZA Y DESINFECCIÓN, DE MEDIDAS SANITARIAS Y DE ACTUACIÓN FRENTE CASOS DE SOSPECHA O CONFIRMACIÓN DE CONTAGIO DE COVID-19); ; ; ; ;0;0;AUTORIDAD PÚBLICA; ;0;SIN INFORMACIÓN;40316;107739;COLEGIO PUMANQUE;10;101;10101;PUERTO MONTT;3;3;0;10; 
2021;CAS-03349-Q9X8J2;1;1;20211210;12;4;20211217;3;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO REALIZA PROCESO DE ADMISIÓN DISCRIMINATORIO A ESTUDIANTE O PÁRVULO; ; ; ;25846448;0;0;AUTORIDAD PÚBLICA; ;0;SIN INFORMACIÓN;13156; ;COLEGIO HÉROES DE ATACAMA;3;31;3101;COPIAPÓ;3;3;0;3; 
2021;CAS-03357-D6Q3G1;1;1;20211210;12;4;20220223;14;3;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA;221400002; ;221400002;12739964;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);24070265;1;ESTUDIANTE;6835;102425;COLEGIO ADVENTISTA DE VALDIVIA;14;141;14101;VALDIVIA;3;3;2;14; 
2021;CAS-03358-H9J7N8;2;1;20211210;12;4;20220505;5;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;220500042;220500106;220500106;7206647;0;1;ESTUDIANTE;2963673;1;ESTUDIANTE;1985;100798;CENTRO INFANTIL EL BUEN CAMINO;5;58;5804;VILLA ALEMANA;3;3;2;5; 
2021;CAS-03359-R2N9B5;1;1;20211210;12;4;20220518;5;3;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE PROMOCIÓN DE LOS ESTUDIANTES Y/O TRANSICIÓN EDUCATIVA DE LOS PÁRVULOS;220500038;220500126;220500126;856559;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);6763600;1;ESTUDIANTE;14315;104504;COLEGIO VICTOR ANTONIO;5;51;5101;VALPARAÍSO;3;3;2;5; 
2021;CAS-03363-N1T8Y5;2;1;20211210;12;4;20220103;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;17449615;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);13242150;1;ESTUDIANTE;9924;103322;COLEGIO ALBERTO PEREZ;13;131;13119;MAIPÚ;3;3;2;13; 
2021;CAS-03364-Y8H3H2;2;1;20211210;12;4;20220104;9;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;2936411;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);22230996;2;ESTUDIANTE;20137;105694;COLEGIO INNOV-ARTE;9;91;9101;TEMUCO;3;3;5;9; 
2021;CAS-03365-W8N1F6;2;1;20211210;12;4;20211222;5;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA APLICACIÓN DE LOS PROTOCOLOS DURANTE LA EMERGENCIA SANITARIA (PROTOCOLO DE LIMPIEZA Y DESINFECCIÓN, DE MEDIDAS SANITARIAS Y DE ACTUACIÓN FRENTE CASOS DE SOSPECHA O CONFIRMACIÓN DE CONTAGIO DE COVID-19); ; ; ;6842079;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);6842079;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);1801;100731;COLEGIO MARIA AUXILIADORA;5;51;5109;VIÑA DEL MAR;3;3;1;5; 
2021;CAS-03366-H1Q5Y4;2;1;20211210;12;4;20220104;9;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;11113580;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);3469930;2;ESTUDIANTE;20137;105694;COLEGIO INNOV-ARTE;9;91;9101;TEMUCO;3;3;7;9; 
2021;CAS-03367-S9C2V4;2;1;20211212;12;4;20211214;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR OTROS MOTIVOS; ; ; ;21849753;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);21849753;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);1855;100740;ESCUELA BASICA REPUBLICA DE FRANCIA;5;51;5107;QUINTERO;2;1;2;5; 
2021;CAS-03371-X3P6T2;2;1;20211212;12;4;20211216;13;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO ASEGURA CONTINUIDAD EDUCATIVA DEL PÁRVULO Y/O ESTUDIANTE POR REDUCCIÓN DE CURSOS O FALTA DE CUPOS; ; ; ;6294472;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25414194;1;ESTUDIANTE;31421;107498;COLEGIO TERRA ANDINA;13;132;13201;PUENTE ALTO;3;3;1;13; 
2021;CAS-03372-Y7W6P2;2;1;20211212;12;4;20220125;11;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES; ; ; ;11446368;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);19257702;1;ESTUDIANTE;24234; ;COLEGIO INGLES COYHAIQUE;11;111;11101;COYHAIQUE;3;3;6;11; 
2021;CAS-03373-R6L9Q6;2;1;20211212;12;4;20211216;8;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA; ; ; ;18241632;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);9939892;1;ESTUDIANTE;4656;101814;ESCUELA PARTICULAR INSTITUTO SAN PEDRO;8;81;8108;SAN PEDRO DE LA PAZ;3;3;5;8; 
2021;CAS-03381-M8F2T0;4;1;20211213;12;4;20220114;4;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA; ; ; ;4659053;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);26591848;1;ESTUDIANTE;33211;109027;LOS PEQUEÑITOS DEL VALLE;4;41;4101;LA SERENA;8;6;1;4; 
2021;CAS-03382-P2B4C5;4;1;20211213;12;4;20220628;13;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS);221300686;221301427; ; ;1;0;AUTORIDAD PÚBLICA; ;0;AUTORIDAD PÚBLICA;11851;103962;COLEGIO JOSE MANUEL BALMACEDA;13;136;13605;PEÑAFLOR;3;3;0;13; 
2021;CAS-03383-Q8Q7G1;1;1;20211213;12;4;20221011;13;3;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA;221300561;221301240;221301240;15142221;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);15142221;1;APODERADO(A) / PADRE O MADRE / TUTOR(A); ;111159;AYENHUE;13;131;13104;CONCHALÍ;8;6;1;13; 
2021;CAS-03385-L0V3G1;2;1;20211213;12;4;20211213;15;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;10855625;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);18707768;1;ESTUDIANTE;5; ;JOVINA NARANJO FERNANDEZ;15;151;15101;ARICA;6;2;2;15; 
2021;CAS-03386-R3X0S3;1;1;20211213;12;4;20220512;13;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD PROFESIONAL Y/O TÉCNICA DEL PERSONAL DEL ESTABLECIMIENTO;221300812; ; ;22846952;0;1;DOCENTE;22846952;2;SIN INFORMACIÓN;9886;103305;ESCUELA ESTRELLA REINA DE CHILE;13;131;13102;CERRILLOS;2;1;0;13; 
2021;CAS-03387-Q8H5S1;2;1;20211213;12;4;20220131;15;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR OTROS MOTIVOS; ; ; ;3915046;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);5285739;2;ESTUDIANTE;12587; ;COLEGIO ARICA COLLEGE;15;151;15101;ARICA;3;3;2;15; 
2021;CAS-03391-M2N4F5;4;1;20211213;12;4;20211214;5;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA; ; ; ;15934617;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);15934617;1;APODERADO(A) / PADRE O MADRE / TUTOR(A); ;109268;CONCONCITO;5;51;5103;CONCÓN;8;6;1;5; 
2021;CAS-03392-B5Y4X2;1;1;20211213;12;4;20211215;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR LA PARTICIPACIÓN DEL PÁRVULO Y/O ESTUDIANTE EN LA CEREMONIA DE GRADUACIÓN/LICENCIATURA; ; ; ;9686363;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);13047521;2;ESTUDIANTE;10226;103459;ESCUELA PARTICULAR SAN GENARO;13;131;13128;RENCA;3;3;2;13; 
2021;CAS-03397-L8S4G2;1;1;20211213;12;4;20211231;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;18303462;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25528399;2;SIN INFORMACIÓN;4772;101868;ESCUELA ADVENTISTA DE HUALPEN;8;81;8112;HUALPÉN;3;3;0;8; 
2021;CAS-03401-R1Y4D2;2;1;20211213;12;4;20211228;2;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA; ; ; ;17210330;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);17210330;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);365;100139;COLEGIO EAGLE SCHOOL;2;21;2101;ANTOFAGASTA;3;3;0;2; 
2021;CAS-03409-L1N3X2;2;1;20211213;12;4;20220512;6;2;SEGURIDAD E HIGIENE;MEDIDAS DE SEGURIDAD EN EL ESTABLECIMIENTO EDUCATIVO;IRREGULARIDADES EN EL CUMPLIMIENTO DE LAS MEDIDAS DE SEGURIDAD EN ACTIVIDADES EXTRACURRICULARES (VIAJES DE ESTUDIO, OTROS) Y/O ACTIVIDADES CURRICULARES (SALIDAS PEDAGÓGICAS, INGRESO Y RETIRO DE LA JORNADA ESCOLAR, ETC);220600074;220600122; ;9470133;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);9470133;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);2524;101082;ESCUELA DANY GERMAN GONZALEZ SOTO;6;63;6308;PLACILLA;6;2;7;6; 
2021;CAS-03410-G7G8P9;2;1;20211213;12;4;20220107;13;2;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MENSUALIDADES Y/O COLEGIATURA; ; ; ;15247519;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);15247519;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25725; ;ESCUELA PART. NAHUEL;13;134;13404;PAINE;3;3;0;13; 
2021;CAS-03420-S1X1X1;4;1;20211213;12;4;20211230;1;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;27127743;0;0;AUTORIDAD PÚBLICA;27127743;0;SIN INFORMACIÓN;162; ;ESCUELA SIBAYA;1;14;1404;HUARA;2;1;0;1; 
2021;CAS-03423-R2W0B5;4;1;20211213;12;4;20211217;1;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS); ; ; ;27127743;0;0;AUTORIDAD PÚBLICA;7820980;2;ESTUDIANTE;132;100055;COLEGIO BAJO MOLLE;1;11;1101;IQUIQUE;3;3;2;1; 
2021;CAS-03433-M7V4C1;2;1;20211213;12;4;20211231;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;1145151;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);9598006;2;ESTUDIANTE;25481;106630;COLEGIO INSTITUTO O¦HIGGINS DE MAIPU;13;131;13119;MAIPÚ;3;3;5;13;1
2021;CAS-03434-V8Q4X4;2;1;20211213;12;4;20220118;12;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;13891256;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);18900659;1;ESTUDIANTE;8436;102781;ESCUELA PORTUGAL;12;121;12101;PUNTA ARENAS;1;1;2;12; 
2021;CAS-03439-M7Q8T9;2;1;20211213;12;4;20220106;13;1;SEGURIDAD E HIGIENE;MEDIDAS DE SEGURIDAD EN EL ESTABLECIMIENTO EDUCATIVO;OTRAS IRREGULARIDADES RELACIONADAS A PROCEDIMIENTOS DE SEGURIDAD; ; ; ;10143687;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);11061335;1;ESTUDIANTE;26045;106934;ESCUELA  SAN PEDRO VALLE GRANDE;13;133;13302;LAMPA;3;3;2;13; 
2021;CAS-03443-T7V3T8;2;1;20211214;12;4;20211214;5;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL ACCESO A LA INFORMACIÓN Y/O PARTICIPACIÓN DE LOS PADRES Y/O APODERADOS EN EL PROCESO EDUCATIVO DE LOS PÁRVULOS Y/O ESTUDIANTES (REUNIONES, ACTIVIDADES, ENTRE OTRAS INSTANCIAS); ; ; ;15398308;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);15398308;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);14500;104555;ESC. DE LENGUAJE PIPAN VINA;5;51;5109;VIÑA DEL MAR;3;3;0;5; 
